;data;precipitacao_total;temp_max;temp_min;humid_media;temp_media
481;2007-05-30;0,11;13,07;1,77;85,6;7,42
482;2007-05-31;0,09;16,11;4,35;81,14;10,23
483;2007-06-01;0,2;14,39;8,01;85,01;11,2
484;2007-06-02;4,56;14,81;4,57;76,58;9,69
485;2007-06-03;0,01;16,74;5,49;63,48;11,11
486;2007-06-04;0,0;18,58;5,17;62,91;11,87
487;2007-06-05;0,02;19,69;5,66;66,72;12,67
488;2007-06-06;0,04;20,68;6,42;68,32;13,55
489;2007-06-07;0,02;19,99;8,28;77,8;14,14
490;2007-06-08;0,54;19,42;9,35;87,49;14,39
491;2007-06-09;6,4;20,65;11,4;88,04;16,02
492;2007-06-10;12,81;20,67;15,04;85,55;17,86
493;2007-06-11;15,55;20,15;14,17;86,28;17,16
494;2007-06-12;7,34;22,47;14,85;82,35;18,66
495;2007-06-13;8,68;22,46;15,3;81,52;18,88
496;2007-06-14;3,87;21,88;16,16;79,18;19,02
497;2007-06-15;16,41;19,94;15,38;83,73;17,66
498;2007-06-16;10,06;12,04;4,13;83,16;8,09
499;2007-06-17;0,01;14,16;4,42;86,01;9,29
500;2007-06-18;0,66;15,18;7,22;87,2;11,2
501;2007-06-19;1,62;20,39;9,01;85,48;14,7
502;2007-06-20;0,19;26,66;13,17;72,99;19,92
503;2007-06-21;0,03;25,55;17,25;68,49;21,4
504;2007-06-22;1,39;25,69;16,02;68,05;20,86
505;2007-06-23;1,13;23,3;16,81;71,81;20,06
506;2007-06-24;3,47;13,98;7,76;70,37;10,86
507;2007-06-25;0,04;10,6;1,76;71,33;6,18
508;2007-06-26;4,19;11,73;4,04;91,61;7,89
509;2007-06-27;16,81;11,77;7,6;95,66;9,69
510;2007-06-28;2,07;14,22;6,95;88,93;10,59
511;2007-06-29;0,09;15,84;5,55;87,38;10,7
512;2007-06-30;0,21;13,22;5,22;91,82;9,22
513;2007-07-01;0,2;14,17;4,82;86,57;9,5
514;2007-07-02;0,14;15,83;4,67;84,8;10,25
515;2007-07-03;0,13;19,46;7,07;82,36;13,27
516;2007-07-04;0,0;24,51;9,36;68,1;16,93
517;2007-07-05;0,01;25,62;15,76;58,18;20,69
518;2007-07-06;0,01;24,68;17,88;59,69;21,28
519;2007-07-07;4,34;20,76;14,18;81,52;17,47
520;2007-07-08;40,07;15,64;10,41;88,57;13,03
521;2007-07-09;7,21;12,24;9,5;94,43;10,87
522;2007-07-10;32,03;11,83;9,01;96,73;10,42
523;2007-07-11;4,5;8,09;-0,6;80,24;3,74
524;2007-07-12;0,0;12,4;-0,6;85,96;5,9
525;2007-07-13;3,72;14,42;3,01;93,05;8,72
526;2007-07-14;4,55;15,76;9,28;89,65;12,52
527;2007-07-15;0,05;13,81;4,06;72,3;8,93
528;2007-07-16;0,06;15,92;2,28;75,47;9,1
529;2007-07-17;0,08;14,08;4,92;91,45;9,5
530;2007-07-18;8,75;15,08;7,41;86,73;11,24
531;2007-07-19;0,23;17,72;5,04;76,65;11,38
532;2007-07-20;0,05;19,34;6,94;71,86;13,14
533;2007-07-21;0,04;17,55;7,36;80,74;12,46
534;2007-07-22;21,91;16,94;10,5;92,99;13,72
535;2007-07-23;17,34;13,98;4,0;66,17;8,99
536;2007-07-24;0,01;14,89;2,01;65,58;8,45
537;2007-07-25;0,49;11,34;3,24;74,17;7,29
538;2007-07-26;0,06;14,4;2,39;66,11;8,4
539;2007-07-27;0,01;15,59;4,34;67,83;9,96
540;2007-07-28;0,01;10,66;2,01;70,53;6,33
541;2007-07-29;0,01;12,34;-0,52;73,39;5,91
542;2007-07-30;0,03;15,97;2,5;77,36;9,23
543;2007-07-31;0,12;18,88;5,05;79,39;11,96
544;2007-08-01;0,09;21,73;7,2;78,3;14,47
545;2007-08-02;3,98;15,89;9,36;90,83;12,63
546;2007-08-03;23,48;16,23;10,07;94,04;13,15
547;2007-08-04;3,57;13,29;8,73;91,95;11,01
548;2007-08-05;2,34;13,71;3,61;84,1;8,66
549;2007-08-06;0,15;17,31;5,77;86,32;11,54
550;2007-08-07;10,17;14,67;6,37;80,37;10,52
551;2007-08-08;0,13;19,26;3,2;72,36;11,23
552;2007-08-09;1,1;24,7;7,63;74,59;16,17
553;2007-08-10;4,3;22,51;14,02;78,36;18,26
554;2007-08-11;2,62;14,25;2,81;73,14;8,53
555;2007-08-12;0,0;20,41;4,58;75,36;12,49
556;2007-08-13;0,01;24,56;9,56;75,92;17,06
557;2007-08-14;0,0;25,29;15,77;69,56;20,53
558;2007-08-15;0,0;27,14;17,78;60,55;22,46
559;2007-08-16;3,43;19,62;12,23;83,9;15,93
560;2007-08-17;13,83;13,73;9,04;89,36;11,39
561;2007-08-18;12,7;12,93;7,45;91,06;10,19
562;2007-08-19;2,21;15,45;8,75;90,9;12,1
563;2007-08-20;8,99;12,92;6,75;84,62;9,83
564;2007-08-21;0,18;16,12;2,45;78,17;9,28
565;2007-08-22;0,03;20,0;5,76;75,15;12,88
566;2007-08-23;0,01;27,16;10,31;68,28;18,74
567;2007-08-24;0,48;23,41;14,13;73,93;18,77
568;2007-08-25;9,58;15,49;10,73;89,12;13,11
569;2007-08-26;14,31;15,29;11,37;93,3;13,33
570;2007-08-27;4,51;12,5;6,17;81,1;9,33
571;2007-08-28;0,15;16,55;2,77;73,08;9,66
572;2007-08-29;0,03;16,87;4,33;73,3;10,6
573;2007-08-30;0,05;17,93;6,91;80,69;12,42
574;2007-08-31;4,59;18,62;10,26;86,77;14,44
575;2007-09-01;0,75;18,76;10,2;88,62;14,48
576;2007-09-02;3,37;21,34;11,7;85,96;16,52
577;2007-09-03;1,22;26,35;13,8;78,82;20,08
578;2007-09-04;0,46;30,14;16,0;65,55;23,07
579;2007-09-05;0,03;29,14;18,67;66,3;23,9
580;2007-09-06;2,29;25,83;16,77;75,49;21,3
581;2007-09-07;0,8;28,22;17,05;73,52;22,64
582;2007-09-08;0,04;29,89;17,64;66,19;23,76
583;2007-09-09;0,06;30,62;18,03;59,76;24,33
584;2007-09-10;0,01;30,15;17,14;57,3;23,64
585;2007-09-11;0,01;28,3;16,9;64,28;22,6
586;2007-09-12;0,1;26,57;17,01;71,95;21,79
587;2007-09-13;1,25;26,37;16,23;71,79;21,3
588;2007-09-14;0,79;26,71;16,32;73,19;21,52
589;2007-09-15;4,25;23,63;15,63;83,5;19,63
590;2007-09-16;1,94;21,82;15,59;87,42;18,71
591;2007-09-17;0,91;19,75;14,83;80,69;17,29
592;2007-09-18;20,45;18,6;13,94;90,55;16,27
593;2007-09-19;19,62;21,14;12,41;75,71;16,77
594;2007-09-20;0,81;17,99;11,3;86,91;14,65
595;2007-09-21;19,85;19,17;13,19;92,14;16,18
596;2007-09-22;24,58;18,06;14,21;93,06;16,13
597;2007-09-23;63,03;17,85;14,61;95,02;16,23
598;2007-09-24;20,07;14,77;5,88;70,2;10,32
599;2007-09-25;0,02;16,16;4,27;70,61;10,21
600;2007-09-26;0,0;17,22;7,57;80,77;12,4
601;2007-09-27;5,13;21,46;11,96;83,69;16,71
602;2007-09-28;0,58;23,36;11,11;76,68;17,24
603;2007-09-29;0,06;24,76;11,15;66,74;17,96
604;2007-09-30;0,01;24,97;11,99;69,45;18,48
605;2007-10-01;0,03;25,17;13,08;68,81;19,13
606;2007-10-02;0,0;27,02;14,09;67,83;20,55
607;2007-10-03;0,76;26,92;16,55;71,55;21,74
608;2007-10-04;4,43;24,52;17,64;78,7;21,08
609;2007-10-05;1,65;26,18;17,89;73,33;22,04
610;2007-10-06;4,57;25,72;17,51;79,57;21,61
611;2007-10-07;4,12;21,56;15,92;85,15;18,74
612;2007-10-08;2,08;22,24;14,42;85,24;18,33
613;2007-10-09;0,22;29,36;16,85;76,29;23,11
614;2007-10-10;8,79;25,6;18,23;86,58;21,91
615;2007-10-11;9,61;19,42;15,26;90,85;17,34
616;2007-10-12;20,07;20,27;15,85;92,83;18,06
617;2007-10-13;11,01;20,68;12,97;79,6;16,83
618;2007-10-14;0,08;20,48;10,55;81,84;15,51
619;2007-10-15;10,55;19,04;14,62;91,59;16,83
620;2007-10-16;16,33;21,03;15,76;90,26;18,39
621;2007-10-17;1,58;23,61;12,59;78,97;18,1
622;2007-10-18;0,01;26,4;14,08;74,22;20,24
623;2007-10-19;0,03;27,53;14,92;73,36;21,22
624;2007-10-20;0,02;28,4;17,01;77,29;22,7
625;2007-10-21;11,07;23,63;16,75;77,41;20,19
626;2007-10-22;0,27;25,47;12,9;66,91;19,18
627;2007-10-23;0,33;23,12;14,26;70,89;18,69
628;2007-10-24;0,11;25,19;14,18;71,77;19,68
629;2007-10-25;0,02;28,37;15,51;69,37;21,94
630;2007-10-26;0,32;30,31;18,16;68,71;24,23
631;2007-10-27;1,99;27,17;17,97;76,35;22,57
632;2007-10-28;2,82;27,95;15,32;77,8;21,63
633;2007-10-29;20,68;22,37;17,67;88,65;20,02
634;2007-10-30;16,49;21,55;16,2;89,44;18,88
635;2007-10-31;5,48;28,99;17,3;83,11;23,15
636;2007-11-01;42,34;23,6;16,95;86,37;20,27
637;2007-11-02;7,02;20,44;13,01;78,24;16,72
638;2007-11-03;1,32;24,74;12,02;69,83;18,38
639;2007-11-04;1,82;20,98;11,92;61,54;16,45
640;2007-11-05;0,02;22,27;6,67;57,88;14,47
641;2007-11-06;0,1;25,94;10,95;61,38;18,45
642;2007-11-07;0,0;29,61;13,78;60,7;21,69
643;2007-11-08;0,01;31,73;16,92;62,45;24,33
644;2007-11-09;2,3;26,07;19,65;77,58;22,86
645;2007-11-10;5,25;22,68;16,99;83,9;19,84
646;2007-11-11;3,89;20,26;11,35;65,19;15,8
647;2007-11-12;0,12;23,59;8,11;56,55;15,85
648;2007-11-13;0,0;29,09;11,57;62,12;20,33
649;2007-11-14;10,94;22,47;15,44;73,94;18,96
650;2007-11-15;0,05;20,3;6,82;60,69;13,56
651;2007-11-16;0,0;26,7;9,5;66,5;18,1
652;2007-11-17;0,0;28,55;16,4;70,17;22,48
653;2007-11-18;19,64;24,09;18,43;85,81;21,26
654;2007-11-19;10,97;28,15;16,7;79,36;22,43
655;2007-11-20;0,06;28,72;16,66;67,74;22,69
656;2007-11-21;0,02;28,06;15,23;65,95;21,64
657;2007-11-22;0,02;29,0;15,51;63,93;22,25
658;2007-11-23;0,0;29,21;17,17;70,45;23,19
659;2007-11-24;7,0;21,62;15,56;85,36;18,59
660;2007-11-25;9,44;23,12;13,48;78,42;18,3
661;2007-11-26;0,94;26,52;13,21;65,75;19,87
662;2007-11-27;0,09;27,8;13,68;61,76;20,74
663;2007-11-28;0,03;26,94;13,92;64,24;20,43
664;2007-11-29;0,02;28,52;13,58;62,84;21,05
665;2007-11-30;0,01;29,22;14,38;62,24;21,8
666;2007-12-01;0,02;30,28;15,47;62,46;22,87
667;2007-12-02;0,0;29,67;16,67;65,1;23,17
668;2007-12-03;0,06;29,46;17,92;68,61;23,69
669;2007-12-04;0,01;32,74;19,14;68,86;25,94
670;2007-12-05;13,74;25,12;18,58;83,99;21,85
671;2007-12-06;2,75;25,23;14,4;71,06;19,81
672;2007-12-07;0,07;28,86;13,18;61,53;21,02
673;2007-12-08;0,0;30,83;15,52;54,37;23,17
674;2007-12-09;0,16;30,37;16,67;54,42;23,52
675;2007-12-10;0,0;34,23;18,3;65,99;26,27
676;2007-12-11;19,59;25,02;18,39;77,68;21,7
677;2007-12-12;0,27;26,4;11,94;63,04;19,17
678;2007-12-13;0,02;29,46;13,9;63,92;21,68
679;2007-12-14;0,01;31,34;16,46;60,32;23,9
680;2007-12-15;0,42;30,27;18,24;62,79;24,25
681;2007-12-16;0,07;27,27;17,08;68,53;22,18
682;2007-12-17;0,57;28,05;14,91;66,56;21,48
683;2007-12-18;0,18;28,62;16,52;69,73;22,57
684;2007-12-19;3,44;29,17;16,09;66,63;22,63
685;2007-12-20;0,18;29,95;16,41;62,02;23,18
686;2007-12-21;0,0;31,91;17,13;58,12;24,52
687;2007-12-22;0,0;32,95;18,53;60,0;25,74
688;2007-12-23;1,54;33,21;18,64;62,62;25,92
689;2007-12-24;2,18;30,49;19,32;73,32;24,9
690;2007-12-25;11,97;29,09;18,82;78,26;23,95
691;2007-12-26;3,42;31,68;19,05;69,8;25,37
692;2007-12-27;4,72;29,88;19,87;77,0;24,87
693;2007-12-28;9,58;30,32;20,9;79,67;25,61
694;2007-12-29;10,63;28,85;20,07;83,76;24,46
695;2007-12-30;18,43;27,75;19,63;83,49;23,69
696;2007-12-31;8,95;31,2;18,8;73,52;25,0
697;2008-01-01;0,09;32,22;19,69;67,61;25,96
698;2008-01-02;0,75;32,41;20,15;71,91;26,28
699;2008-01-03;0,94;32,23;20,54;78,15;26,38
700;2008-01-04;10,52;29,86;20,18;80,23;25,02
701;2008-01-05;2,6;29,17;18,74;72,55;23,95
702;2008-01-06;0,71;29,31;17,97;67,69;23,64
703;2008-01-07;0,05;30,98;16,97;62,09;23,97
704;2008-01-08;0,0;33,2;17,96;58,21;25,58
705;2008-01-09;2,05;33,87;18,91;57,23;26,39
706;2008-01-10;0,83;34,73;20,34;59,06;27,54
707;2008-01-11;9,12;28,94;20,0;76,22;24,47
708;2008-01-12;4,12;26,96;16,4;69,55;21,68
709;2008-01-13;0,04;29,51;17,01;69,05;23,26
710;2008-01-14;0,02;31,78;19,16;69,55;25,47
711;2008-01-15;0,79;32,75;20,36;66,23;26,56
712;2008-01-16;0,61;30,46;21,83;74,54;26,15
713;2008-01-17;8,52;28,4;18,49;77,43;23,45
714;2008-01-18;2,38;27,15;18,91;83,71;23,03
715;2008-01-19;19,18;25,2;17,56;81,62;21,38
716;2008-01-20;1,07;25,59;14,76;68,28;20,17
717;2008-01-21;0,02;26,99;14,12;62,97;20,56
718;2008-01-22;0,0;28,3;15,41;63,87;21,85
719;2008-01-23;0,04;27,8;17,04;65,95;22,42
720;2008-01-24;0,0;29,34;17,5;65,19;23,42
721;2008-01-25;0,02;29,81;18,33;66,99;24,07
722;2008-01-26;0,02;28,04;18,2;67,64;23,12
723;2008-01-27;0,12;28,29;18,34;65,62;23,32
724;2008-01-28;0,03;28,68;17,88;65,35;23,28
725;2008-01-29;0,93;28,05;19,1;75,71;23,57
726;2008-01-30;4,62;25,52;18,61;83,6;22,06
727;2008-01-31;14,14;25,22;17,56;83,94;21,39
728;2008-02-01;8,52;26,7;17,36;81,98;22,03
729;2008-02-02;8,1;26,74;17,67;83,4;22,2
730;2008-02-03;6,01;25,87;16,67;73,32;21,27
731;2008-02-04;0,17;26,85;12,29;63,14;19,57
732;2008-02-05;0,02;30,94;14,63;60,27;22,79
733;2008-02-06;0,01;32,3;17,67;59,2;24,99
734;2008-02-07;0,18;33,18;18,5;59,14;25,84
735;2008-02-08;0,27;32,9;18,8;62,15;25,85
736;2008-02-09;2,85;28,49;19,81;78,44;24,15
737;2008-02-10;6,16;27,48;19,32;81,72;23,4
738;2008-02-11;10,87;24,5;17,94;82,71;21,22
739;2008-02-12;6,19;25,4;16,15;80,65;20,77
740;2008-02-13;5,64;27,81;14,79;73,43;21,3
741;2008-02-14;0,19;30,16;16,45;66,52;23,31
742;2008-02-15;0,04;30,35;18,53;71,93;24,44
743;2008-02-16;4,12;29,32;19,39;78,45;24,36
744;2008-02-17;3,48;30,81;18,88;74,85;24,84
745;2008-02-18;0,01;30,31;18,07;71,31;24,19
746;2008-02-19;0,03;30,53;19,15;71,14;24,84
747;2008-02-20;0,05;30,58;19,42;72,63;25,0
748;2008-02-21;1,16;30,09;17,53;68,48;23,81
749;2008-02-22;0,01;30,03;17,77;65,75;23,9
750;2008-02-23;0,03;30,78;18,99;66,82;24,89
751;2008-02-24;0,05;30,95;17,26;66,76;24,1
752;2008-02-25;1,21;31,31;18,94;68,1;25,13
753;2008-02-26;0,83;30,24;20,17;72,72;25,2
754;2008-02-27;0,83;29,28;20,32;75,68;24,8
755;2008-02-28;12,09;26,08;20,56;81,19;23,32
756;2008-02-29;29,84;25,48;18,78;87,08;22,13
757;2008-03-01;12,8;27,06;18,1;86,33;22,58
758;2008-03-02;13,48;26,15;18,31;88,02;22,23
759;2008-03-03;11,11;26,23;19,17;86,1;22,7
760;2008-03-04;5,23;25,74;18,33;83,17;22,04
761;2008-03-05;2,04;27,15;17,11;75,29;22,13
762;2008-03-06;0,26;28,57;15,93;67,09;22,25
763;2008-03-07;0,02;29,5;16,91;66,06;23,21
764;2008-03-08;0,02;31,46;18,04;66,1;24,75
765;2008-03-09;0,01;31,04;19,77;73,84;25,4
766;2008-03-10;4,89;26,82;19,93;84,04;23,38
767;2008-03-11;3,9;24,92;18,16;81,85;21,54
768;2008-03-12;0,64;25,77;16,28;78,8;21,02
769;2008-03-13;0,97;25,64;15,38;75,51;20,51
770;2008-03-14;0,41;25,19;14,46;75,63;19,82
771;2008-03-15;1,45;25,75;15,15;74,0;20,45
772;2008-03-16;0,26;27,88;15,97;70,34;21,93
773;2008-03-17;0,03;29,21;16,42;68,63;22,82
774;2008-03-18;0,01;29,25;17,0;69,61;23,12
775;2008-03-19;0,44;29,98;18,77;73,72;24,38
776;2008-03-20;1,38;29,42;20,38;74,22;24,9
777;2008-03-21;1,14;30,54;18,42;74,16;24,48
778;2008-03-22;0,57;29,59;19,27;76,62;24,43
779;2008-03-23;4,37;26,15;17,44;75,79;21,8
780;2008-03-24;0,02;27,01;15,75;74,54;21,38
781;2008-03-25;0,03;28,86;16,56;71,99;22,71
782;2008-03-26;0,01;31,11;18,21;69,48;24,66
783;2008-03-27;1,72;28,52;18,84;78,3;23,68
784;2008-03-28;11,26;27,1;18,27;80,79;22,69
785;2008-03-29;1,44;25,99;16,8;74,24;21,4
786;2008-03-30;0,08;26,2;15,21;70,77;20,7
787;2008-03-31;4,27;24,55;16,62;79,24;20,58
788;2008-04-01;4,66;26,77;17,69;80,45;22,23
789;2008-04-02;1,48;25,41;16,04;76,26;20,72
790;2008-04-03;0,97;22,6;12,25;74,98;17,43
791;2008-04-04;0,07;23,77;10,47;70,19;17,12
792;2008-04-05;0,02;26,52;11,46;63,59;18,99
793;2008-04-06;0,01;28,41;13,52;61,91;20,96
794;2008-04-07;0,03;29,15;14,52;60,19;21,84
795;2008-04-08;0,02;30,14;15,33;58,46;22,74
796;2008-04-09;0,01;30,65;15,9;59,59;23,27
797;2008-04-10;4,56;26,6;17,09;77,87;21,85
798;2008-04-11;1,77;29,76;16,42;77,15;23,09
799;2008-04-12;23,7;23,98;17,64;85,07;20,81
800;2008-04-13;11,18;19,88;15,79;87,22;17,83
801;2008-04-14;19,0;17,22;7,84;69,27;12,53
802;2008-04-15;0,03;18,95;4,88;64,07;11,91
803;2008-04-16;1,69;22,56;8,06;71,72;15,31
804;2008-04-17;0,78;24,23;11,79;75,26;18,01
805;2008-04-18;0,79;26,05;12,55;71,34;19,3
806;2008-04-19;0,17;25,18;14,44;73,92;19,81
807;2008-04-20;1,46;24,68;14,25;76,91;19,46
808;2008-04-21;1,15;23,86;15,22;80,7;19,54
809;2008-04-22;6,1;24,81;14,91;80,36;19,86
810;2008-04-23;0,17;25,51;14,11;79,49;19,81
811;2008-04-24;0,09;26,74;13,55;70,63;20,15
812;2008-04-25;0,19;26,19;14,56;68,65;20,38
813;2008-04-26;8,81;20,54;14,33;87,72;17,44
814;2008-04-27;5,12;25,16;13,06;81,71;19,11
815;2008-04-28;10,55;23,05;15,91;89,52;19,48
816;2008-04-29;30,23;18,51;13,66;77,7;16,08
817;2008-04-30;0,25;16,4;3,7;66,96;10,05
818;2008-05-01;0,02;15,37;6,5;78,7;10,94
819;2008-05-02;9,59;15,41;10,64;92,76;13,02
820;2008-05-03;39,26;17,91;12,3;86,85;15,1
821;2008-05-04;4,79;18,65;12,4;85,63;15,53
822;2008-05-05;5,87;19,0;11,05;84,13;15,02
823;2008-05-06;0,79;19,45;7,66;74,16;13,56
824;2008-05-07;0,03;20,95;7,43;71,61;14,19
825;2008-05-08;0,05;18,67;8,74;76,63;13,7
826;2008-05-09;0,04;17,67;6,83;76,36;12,25
827;2008-05-10;0,03;19,84;6,68;78,51;13,26
828;2008-05-11;0,09;20,38;9,34;80,84;14,86
829;2008-05-12;0,2;21,14;10,37;80,8;15,76
830;2008-05-13;0,09;20,53;11,3;83,16;15,92
831;2008-05-14;0,32;20,94;10,84;81,67;15,89
832;2008-05-15;0,12;21,65;9,07;74,73;15,36
833;2008-05-16;0,05;22,26;9,01;70,75;15,64
834;2008-05-17;0,05;23,05;10,09;72,78;16,57
835;2008-05-18;0,03;25,75;11,49;71,01;18,62
836;2008-05-19;0,51;28,26;15,77;71,6;22,02
837;2008-05-20;0,16;29,08;18,53;71,09;23,8
838;2008-05-21;0,0;26,4;12,4;74,04;19,4
839;2008-05-22;1,09;28,96;19,34;65,76;24,15
840;2008-05-23;0,12;27,66;18,12;66,66;22,89
841;2008-05-24;5,19;23,37;15,54;75,29;19,45
842;2008-05-25;0,09;17,08;9,25;78,29;13,16
843;2008-05-26;0,12;19,46;7,22;79,27;13,34
844;2008-05-27;0,31;23,0;10,21;73,15;16,6
845;2008-05-28;18,98;21,17;15,31;85,23;18,24
846;2008-05-29;35,99;15,32;8,65;88,87;11,99
847;2008-05-30;1,53;11,03;1,8;74,68;6,41
848;2008-05-31;0,05;12,7;1,18;76,81;6,94
849;2008-06-01;0,06;16,77;3,24;80,48;10,01
850;2008-06-02;0,06;17,85;7,02;84,21;12,44
851;2008-06-03;17,66;15,87;10,33;90,39;13,1
852;2008-06-04;4,44;18,0;11,57;88,47;14,78
853;2008-06-05;0,36;21,19;12,12;87,13;16,66
854;2008-06-06;6,35;19,76;13,32;83,02;16,54
855;2008-06-07;3,52;19,27;9,48;82,65;14,37
856;2008-06-08;5,94;19,86;12,26;87,96;16,06
857;2008-06-09;21,43;17,94;14,1;90,07;16,02
858;2008-06-10;11,1;13,52;5,62;75,31;9,57
859;2008-06-11;0,02;15,94;3,09;71,96;9,52
860;2008-06-12;0,3;16,38;5,3;73,89;10,84
861;2008-06-13;0,04;19,05;5,94;72,55;12,49
862;2008-06-14;1,95;18,84;9,03;76,58;13,94
863;2008-06-15;0,3;13,48;4,94;60,35;9,21
864;2008-06-16;0,09;12,44;1,01;69,98;6,73
865;2008-06-17;0,03;15,6;1,21;68,22;8,41
866;2008-06-18;0,03;17,34;3,31;68,28;10,32
867;2008-06-19;1,63;19,14;7,1;73,54;13,12
868;2008-06-20;11,02;17,15;10,92;85,89;14,04
869;2008-06-21;1,02;11,73;7,6;84,12;9,67
870;2008-06-22;0,55;12,68;6,79;85,48;9,73
871;2008-06-23;0,14;13,12;3,51;86,34;8,31
872;2008-06-24;0,21;16,93;5,67;84,87;11,3
873;2008-06-25;0,15;18,12;8,18;84,27;13,15
874;2008-06-26;6,42;15,38;10,7;91,57;13,04
875;2008-06-27;33,66;16,18;12,78;94,82;14,48
876;2008-06-28;13,25;16,35;13,76;94,45;15,05
877;2008-06-29;5,27;16,46;12,85;94,05;14,65
878;2008-06-30;0,48;17,22;11,4;91,9;14,31
879;2008-07-01;0,18;20,06;9,73;82,76;14,9
880;2008-07-02;0,16;19,47;10,48;80,43;14,98
881;2008-07-03;5,76;17,79;12,08;89,03;14,94
882;2008-07-04;1,23;20,84;11,57;86,54;16,2
883;2008-07-05;0,04;23,47;12,59;80,44;18,03
884;2008-07-06;0,05;23,75;13,02;74,65;18,39
885;2008-07-07;0,26;22,94;14,22;74,19;18,58
886;2008-07-08;11,5;19,72;14,21;87,3;16,97
887;2008-07-09;0,43;19,91;11,47;87,5;15,69
888;2008-07-10;0,07;21,42;13,19;87,03;17,3
889;2008-07-11;0,07;22,48;13,69;82,01;18,09
890;2008-07-12;0,05;22,38;12,24;74,65;17,31
891;2008-07-13;0,01;24,86;13,91;70,6;19,39
892;2008-07-14;0,02;25,06;14,29;73,01;19,67
893;2008-07-15;0,02;25,22;13,83;69,8;19,52
894;2008-07-16;0,03;24,34;12,22;64,87;18,28
895;2008-07-17;0,01;25,44;13,0;59,14;19,22
896;2008-07-18;0,0;23,46;13,81;65,73;18,63
897;2008-07-19;0,04;20,2;12,32;71,46;16,26
898;2008-07-20;1,97;18,15;11,89;79,61;15,02
899;2008-07-21;6,39;22,36;12,84;80,5;17,6
900;2008-07-22;25,34;21,02;14,18;85,14;17,6
901;2008-07-23;0,27;16,13;10,51;82,31;13,32
902;2008-07-24;0,08;16,49;9,77;82,71;13,13
903;2008-07-25;0,11;14,69;4,88;77,29;9,78
904;2008-07-26;0,02;17,74;5,12;77,6;11,43
905;2008-07-27;5,07;18,66;9,0;85,07;13,83
906;2008-07-28;11,55;19,41;12,7;89,15;16,06
907;2008-07-29;7,26;19,63;13,63;87,66;16,63
908;2008-07-30;17,65;18,12;14,2;91,49;16,16
909;2008-07-31;1,19;17,59;11,39;89,58;14,49
910;2008-08-01;0,82;17,92;10,44;87,94;14,18
911;2008-08-02;16,7;17,91;11,94;87,82;14,92
912;2008-08-03;0,27;13,55;7,77;80,89;10,66
913;2008-08-04;0,07;17,51;3,31;74,44;10,41
914;2008-08-05;0,05;17,88;7,26;72,38;12,57
915;2008-08-06;0,02;20,51;7,16;78,61;13,84
916;2008-08-07;3,03;20,77;11,04;82,27;15,91
917;2008-08-08;0,05;16,02;6,79;69,75;11,41
918;2008-08-09;0,01;16,99;6,53;77,24;11,76
919;2008-08-10;0,03;20,61;8,85;82,63;14,73
920;2008-08-11;0,03;24,09;11,8;76,88;17,95
921;2008-08-12;19,05;21,02;13,92;82,41;17,47
922;2008-08-13;10,91;16,25;6,92;82,96;11,58
923;2008-08-14;0,18;19,12;9,22;87,86;14,17
924;2008-08-15;0,83;22,05;12,82;85,91;17,43
925;2008-08-16;0,05;25,81;14,98;79,93;20,39
926;2008-08-17;18,57;23,35;15,77;79,15;19,56
927;2008-08-18;20,25;16,22;11,22;90,42;13,72
928;2008-08-19;8,98;19,33;12,29;89,72;15,81
929;2008-08-20;4,01;22,61;14,94;83,99;18,77
930;2008-08-21;7,18;19,01;14,55;90,06;16,78
931;2008-08-22;3,67;15,54;7,9;76,17;11,72
932;2008-08-23;0,03;16,92;5,62;75,13;11,27
933;2008-08-24;4,52;21,02;9,98;83,02;15,5
934;2008-08-25;2,09;21,94;11,03;80,52;16,49
935;2008-08-26;0,08;24,05;10,04;72,19;17,05
936;2008-08-27;0,04;26,67;12,5;68,56;19,58
937;2008-08-28;1,06;24,57;14,89;74,45;19,73
938;2008-08-29;9,65;16,24;6,31;71,88;11,28
939;2008-08-30;0,03;17,84;4,72;62,66;11,28
940;2008-08-31;0,0;21,12;6,49;65,65;13,8
941;2008-09-01;0,01;23,82;10,45;67,92;17,14
942;2008-09-02;0,01;28,34;13,77;60,43;21,05
943;2008-09-03;0,0;27,96;16,56;61,45;22,26
944;2008-09-04;0,7;17,84;10,13;78,33;13,98
945;2008-09-05;7,7;9,95;6,01;88,2;7,98
946;2008-09-06;34,98;10,36;5,74;93,18;8,05
947;2008-09-07;11,38;13,18;4,85;81,46;9,01
948;2008-09-08;0,52;17,86;3,87;76,64;10,86
949;2008-09-09;1,27;21,84;8,37;78,38;15,1
950;2008-09-10;0,07;23,36;13,0;85,12;18,18
951;2008-09-11;17,3;20,65;15,94;90,85;18,3
952;2008-09-12;16,59;16,9;13,11;88,05;15,01
953;2008-09-13;1,12;15,86;6,23;70,66;11,04
954;2008-09-14;0,02;16,86;4,66;66,23;10,76
955;2008-09-15;0,04;17,25;5,23;73,42;11,24
956;2008-09-16;0,14;17,77;6,14;77,18;11,96
957;2008-09-17;0,06;19,8;7,02;74,02;13,41
958;2008-09-18;0,02;20,96;8,13;71,92;14,54
959;2008-09-19;0,02;21,44;10,35;68,27;15,9
960;2008-09-20;0,03;18,28;11,69;82,17;14,99
961;2008-09-21;6,65;15,8;9,16;79,57;12,48
